GY,TILL,FUNG,INOC,SOM,Clay,Silt,Sand,Pp_pre,Pp_1,Pp_2,Pp_3,Pp_4,SDI_pre,SDI_1,SDI_2,SDI_3,SDI_4,AWDR_pre,AWDR_1,AWDR_2,AWDR_3,AWDR_4,Tm_pre,Tm_1,Tm_2,Tm_3,Tm_4,Rad_1,Rad_2,Rad_3,Rad_4,vpd_pre,vpd_1,vpd_2,vpd_3,vpd_4,Q_1,Q_2,Q_3,Q_4
2174,Y,X1,N,0.643599122452238,25,72,3,113.50999999999999,72,130.16,35.04,6.61,0.6318387097340219,0.47884963147613024,0.5438765333867894,0.19999700337412288,0.16422585535859355,71.72001194190882,34.47717346628138,70.79096958562451,7.007894998229266,1.0855329039203034,15.7765,21.405,24.279333333333334,25.49833333333333,27.720166666666668,659.7708471745,610.7267644181,630.2394923155,557.1979665156999,1.2485333333333333,1.6909451612903226,2.0426503333333335,2.228647,2.3976903333333333,0.5484789777909402,0.44462478448207665,0.43053813636194316,0.3374864711256738
3166,N,X1,N,2.444373259631301,22.6,72.6,4.8,99.25,234.16,86.23,50.239999999999995,117.67,0.5488323250604281,0.6353627259448658,0.5530135229847271,0.37071612655623604,0.5743645295757046,54.47160826224749,148.77653590724975,47.686356086973014,18.624778198185297,67.58547419517316,13.535499999999999,20.99967741935484,23.880333333333333,26.127833333333335,21.279666666666667,620.3302621605,607.1583763555,574.3054664635999,509.373421992,1.0770873333333333,1.7549951612903225,2.1483713333333334,2.4524793333333332,1.8223333333333334,0.5404713033239584,0.4606840453696391,0.38544256967329943,0.45405068348221556
2564,Y,X1,N,2.463952094006041,15,81,4,25.8,71.72,21.509999999999998,47.01,49.18,0.2195649834961978,0.4891439936663787,0.3619491475508755,0.45486403885762355,0.409532426235204,5.664776574201904,35.08140722575268,7.7855261638193305,21.383158466696884,20.14080472224733,5.883666666666667,12.776935483870968,18.3815,24.213,25.3885,567.3428189420999,681.6536471999,656.8668667735,647.2005552216,0.6318766666666666,0.9271306451612903,1.1019906666666666,1.7209743333333334,1.7278806666666666,1.0529097198374708,0.7259611467544251,0.47946884199966794,0.4435231400506788
4767,N,X1,N,2.210074631460011,18,24,58,81.74,102.51,91.14,125.34,64.68,0.5448360629632708,0.6734624882632442,0.6583745284483244,0.7382519619123402,0.6579105693330966,44.53489978661775,69.03663967186516,60.00425452278029,92.53250090609272,42.55365562446469,7.314,15.313225806451612,19.804833333333335,20.71933333333333,18.4305,602.4911324308999,617.7108211609999,566.6103421018,509.95423479359994,0.719103,1.2278709677419353,1.612862,1.765472,1.491594,0.8455209889759,0.6053981547871782,0.525299258760093,0.5552130724407737
4388,N,X1,N,5.420074631460011,12.2,53.2,34.6,103.5,205.48000000000002,191.68,64.46000000000001,34.35,0.6659633025507523,0.6266184440372324,0.5810828038105227,0.3068002180355425,0.3420451060169612,68.92720181400287,128.75755788077052,111.381951834401,19.776342054571074,11.749249391682618,10.462333333333333,19.066129032258065,22.025166666666667,26.79,23.334833333333332,612.7671013534999,583.675760253,595.4141231159999,591.3884213627999,0.8405446666666667,1.5230251612903225,1.9551076666666667,2.562163,1.8959566666666667,0.6083409887383265,0.4984268589034668,0.38694211373196324,0.45180993712140216
2335,Y,X1,N,5.320074631460011,43.1,53.5,3.4,43.33,39.1,71.9,16.31,32.13,0.5268508618816355,0.5186976800594174,0.6131214000643874,0.44728651179114604,0.37500938002788736,22.82844784533127,20.28107929032322,44.08342866462946,7.295243007313592,12.049051380296023,7.690666666666667,14.791290322580645,18.006,24.077666666666666,20.640333333333334,654.3240901411,603.8557674876,677.4970463835,606.8123933726,0.5367820000000001,0.7792774193548386,1.200943,1.6442356666666667,1.3343706666666666,0.9169312716033028,0.6770222984670123,0.4943625757357647,0.5449708506026426
5817,N,NF,Y,2.423657974500011,24.8,53.4,21.8,44.769999999999996,61.12,64.19,177.08,31.27,0.4683247616883208,0.6141441052766436,0.582911934156855,0.607950339969952,0.36372508609926013,20.966899580786123,37.53648771450846,37.41711705352852,107.6558462018791,11.373683442323864,10.751833333333334,16.773225806451613,19.805666666666667,22.401,21.307166666666667,599.8354977637999,651.4413465739,604.0684237556,615.3684951718,0.660274,1.1638145161290323,1.4099603333333333,1.8551186666666668,1.6778316666666666,0.6996534782953343,0.6300223385261132,0.4939796456954517,0.5328755868907176
3082,Y,NF,N,2.160074631460011,16,35,49,67.28,60.88,130.49,226.38,61.86,0.5181127577771317,0.7546739359439507,0.7020128300239368,0.8050316057123019,0.5152771199850409,34.858626343245426,45.944549220267724,91.60565418982351,182.2430549011509,31.87504264227463,8.419666666666666,14.153387096774193,18.94633333333333,19.820333333333334,18.8535,739.2342754717,581.062878375,466.7833974718,530.8629031014,0.7680276666666667,1.13048,1.5792593333333333,1.799712,1.5320876666666665,1.2140077442477881,0.6183529827253319,0.4758811311372983,0.5631305422100874
2374,Y,NF,N,5.120074631460011,19.9,30.9,49.2,47.9,239.77,63.03,66.8,85.57000000000001,0.3715257409247508,0.7127619402886197,0.4342327872486442,0.4970520827977171,0.2876080348655272,17.796082990295563,170.89893042300235,27.369692580282045,33.2030791308875,24.610619543443168,8.681666666666667,14.789354838709677,20.845166666666668,18.556166666666666,21.487166666666667,568.9951028222,692.6142463761,598.2118444557,487.6718713872,0.330983,1.1782558064516129,1.5737443333333334,1.348911,1.578345,0.8705001510417966,0.6145509653163744,0.626328973413741,0.4101926561431588
4655,N,X2,N,4.420074631460011,32.2,62.3,5.5,23.189999999999998,102.56,128.63,150.49,160.32999999999998,0.4110223830706361,0.6346177427068223,0.6858673863345315,0.6439815627957249,0.6614064981255834,9.53160906340805,65.08639569201169,88.22312190421079,96.91278538512866,106.04330384447478,9.063166666666667,11.428387096774193,19.600166666666667,22.156333333333333,23.014666666666667,560.583636856,578.6919950826,614.9480166013,532.095336224,0.4275076666666666,0.756674193548387,1.4627303333333335,1.8725026666666666,2.0036476666666667,1.2678443372271266,0.5740255519424279,0.5133828488295142,0.42313893497374305
5284,Y,X1,N,4.020074631460011,25,35,40,140.35,36.41,101.24000000000001,135.88,22.740000000000002,0.5593328245525333,0.5461612293561513,0.5821091581946897,0.5679386086956744,0.47266165180445496,78.50236192594805,19.885730360857465,58.93273117563039,77.17149814956824,10.748325962033308,9.6033333333333335,17.283870967741937,21.797833333333333,23.644833333333334,19.590833333333332,674.0418967332,606.6398035121999,577.7525638111999,549.3813625002,0.788417,1.2170429032258063,1.791039,1.9867029999999999,1.4558710000000001,0.7625515873772613,0.5148484251188605,0.43852121769230606,0.532026941600286
4059,N,NF,N,3.9953895307456513,14.7,57.5,27.8,59.65,85.51,175.42,42.22,49.37,0.32116531287439354,0.3078937638925743,0.4635257517539767,0.24712070150151919,0.39360248261229097,19.157510912957573,26.32799575045403,81.31168737268258,10.43343601739414,19.432154566568805,13.652666666666667,18.248387096774195,22.017,27.400166666666667,23.4475,668.7288414236999,647.5373366791,638.24576258,601.1112012574999,0.7320753333333333,1.165453548387097,1.6805846666666666,2.38466,1.835452,0.6898457439851154,0.5315790059522826,0.393334889168801,0.4505098087576905
5434,N,X1,Y,1.812094622100011,11.2,20.3,68.5,22.45,29.31,0,53.75,50.44,0.3462156299226339,0.4710855475978177,0,0.40988592227079707,0.5137227393890502,7.77254089176313,13.807517400092035,0,22.031368322055343,25.912174974783692,9.408166666666666,13.130806451612903,22.68316666666667,24.039166666666667,20.849833333333333,730.379272488,806.15882354,729.4819408036999,600.2647010211,0.246662,0.3536832258064516,0.5877993333333333,0.7368266666666667,1.0147329999999999,1.166222778069395,0.6152863947955621,0.5157878843338494,0.5140541805755274
3731,Y,X1,N,2.220074631460011,27,22.9,50.1,22.11,44.21,88.75,32.25,38.01,0.4704918008355203,0.6299609218079707,0.5778430210612182,0.404809605952152,0.3500253521698117,10.402573716473354,27.850572353130385,51.283568119183116,13.055109791956902,13.30446363597454,8.0005,14.757096774193549,18.600833333333334,24.368333333333332,20.270833333333332,628.7882917078,624.5588982396999,659.2764047918,603.8190620918999,0.5442023333333332,0.8648045161290323,1.2821056666666666,1.7484973333333333,1.3895533333333332,0.9093306184042024,0.6643692807889874,0.47405461515429165,0.5531538328785943
5195,N,X1,N,5.390074631460011,12.2,53.2,34.6,28.650000000000002,74.44,112.4,71.47,159.75,0.4755654475757224,0.6232632840043307,0.6586775189030474,0.5476312006608136,0.5858882715235709,13.624950073044447,46.395718861282376,74.03535312470252,39.13920191122835,93.59565137589045,5.9623333333333335,21.34758064516129,23.550166666666666,23.263,23.6055,597.8924866816,565.287369659,629.131256455,517.6110230951,0.6269790000000001,1.6885464516129032,2.0277096666666665,1.9938813333333332,2.0795676666666667,0.5016733535317501,0.43581884427573386,0.49198642451986685,0.39718163206905427
4419,N,X1,N,5.420074631460011,12.2,53.2,34.6,103.5,205.48000000000002,191.68,64.46000000000001,34.35,0.6659633025507523,0.6266184440372324,0.5810828038105227,0.3068002180355425,0.3420451060169612,68.92720181400287,128.75755788077052,111.381951834401,19.776342054571074,11.749249391682618,10.462333333333333,19.066129032258065,22.025166666666667,26.79,23.334833333333332,612.7671013534999,583.675760253,595.4141231159999,591.3884213627999,0.8405446666666667,1.5230251612903225,1.9551076666666667,2.562163,1.8959566666666667,0.6083409887383265,0.4984268589034668,0.38694211373196324,0.45180993712140216
4372,Y,X1,N,4.026662597743171,29,68,3,105.91,206.65,132.37,53.21,198.23,0.6023926787118196,0.6758718548215811,0.5339201204084614,0.32392263914088437,0.6407053364136285,63.79940860236881,139.66891879887973,70.67500633846804,17.235923628686457,127.00701883727356,9.874833333333333,12.546612903225807,22.232333333333333,24.755166666666668,23.683833333333332,607.4168024739,618.4065611396,632.2959915996,512.7914383541,0.8647336666666666,0.9844267741935483,1.8985546666666666,2.2062779999999997,2.105272,1.208081684735083,0.5144207399760683,0.45332458052125846,0.3924273498926359
5869,Y,X1,N,3.386741298126681,16,53.7,30.3,116.19,175.15,69.06,172.1,216.78,0.5202268015006519,0.6312334994213693,0.5078192332954031,0.5801068488291232,0.5886688899770384,60.44515206636075,110.56054742365284,35.069996251380545,99.8363886834921,127.61164196922238,14.256333333333334,20.520806451612902,22.452166666666667,27.829833333333333,24.772,604.0412078733,662.5036534170999,538.8470190298,513.3966712408,1.0138516666666666,1.6525703225806452,1.822761,2.5801819999999998,2.298910333333333,0.5399693469169446,0.5350926512598633,0.3294093931877394,0.37244140021376704
5425,Y,X1,Y,2.645074631460011,12.9,33.9,53.2,105.54,34.84,191.14000000000001,59.18,115.53,0.5950384394359947,0.6036499353593309,0.5961794517658917,0.5092309778290335,0.564324251113338,62.80035689807488,21.031163747919088,113.95374041053255,30.1362892679222,65.19638073112394,5.1185,18.81193548387097,24.412666666666667,24.198833333333333,23.2555,643.2717680696,557.5843838485999,607.3705131237999,559.3027545294,0.6196896666666667,1.4133329032258064,2.156464,2.1856060000000004,2.042972,0.6319746647986196,0.40746313592061106,0.45230980910541907,0.4390480716408943
4433,Y,X1,N,6.689185787923631,31.4,44.8,23.8,67.49,129.51,63.15,160.68,159.37,0.49161939115843495,0.7238466716075227,0.6944808708439719,0.4296716001559047,0.6361182827287596,33.17939270928277,93.74538243989026,43.85646699379683,69.03963271305078,101.37817071848242,9.535833333333333,11.249677419354839,18.951,23.883333333333333,22.628333333333334,546.2457383105,616.6531847279999,639.9646709924999,547.0924102212,0.6362643333333333,0.9382354838709678,1.4969076666666667,2.0433673333333333,1.956447,1.2146369470437506,0.6430573242396226,0.4793272251483893,0.44405318918798353
3473,N,X1,N,5.420074631460011,21.3,47.8,30.9,57.06,133.44,40.12,47.22,60.690000000000005,0.46378849849855414,0.4002485902569486,0.2687764443139307,0.40304836271960176,0.3056797206805693,26.4637717243275,53.40917188388722,10.7833109458749,19.031943687619595,18.55170224810375,11.346833333333333,18.96467741935484,21.542166666666667,25.765833333333333,28.857833333333332,620.7254777239999,610.9269029512,655.8639415184999,618.9232347300999,0.7393936666666666,0.9401022580645162,1.741974,2.086605666666667,2.560602333333333,0.5969761429811027,0.5222378005772538,0.43649633243957475,0.3564413644609741
4761,Y,X1,N,2.120074631460011,7.8,5.1,87.1,14.39,63.480000000000004,50.63,63.47,79.63,0.3985312841769845,0.6442353319107295,0.4705647292064927,0.5768868911542138,0.41223224990589113,5.734865179306808,40.89605886969311,23.82469223972473,36.615010981557944,32.82605406000611,9.801666666666666,9.973548387096773,17.2505,21.602833333333333,23.8295,546.5478948105,667.7574165794,649.5025079707999,607.6664920544,0.569622,0.6994332258064516,1.0135143333333334,1.543463,1.779394,1.437395698822375,0.7743134644668918,0.5529267654015537,0.45029125606679954
5125,N,NF,N,5.320074631460011,12.2,53.2,34.6,73.39,111.42,174.14000000000001,62.58,133.97,0.46093186726080776,0.4448596542320975,0.6035951231892761,0.3942391493338462,0.6696301988370955,33.82778973827068,49.566262674540305,105.11005475218055,24.671485965312094,89.71035773820569,11.271833333333333,19.153870967741934,21.699166666666667,21.281666666666666,22.960166666666666,621.9635019641,585.4249736147,647.7407625742,460.2795851415,0.82834699999999994,1.4980209677419354,1.8816943333333334,1.7708133333333334,2.125921,0.6133625701219338,0.5079198352191461,0.5723222940434285,0.3735327458063226
3153,N,NF,N,0.788771897243957,18,79,3,47.15,114.3,68.21,175.16,123.32,0.4810362216343527,0.6404124699601224,0.35708280729378955,0.5841253446535956,0.5441395141260029,22.68085785005973,73.19914531644199,24.356618285509384,102.3153953695238,67.10328488201867,17.777,19.629516129032258,22.972,26.191833333333335,25.474166666666665,599.2347751596,662.9357976993,549.0843626343,541.4008424256999,1.4202996666666665,1.5377574193548387,1.8709893333333332,2.404493,2.327381,0.5687125255637436,0.5208201624557697,0.3660395503527039,0.3744068117492187
2874,N,NF,N,3.454074631460011,31,51.5,17.5,163.19,132.54,170.71,35.95,123.35,0.6191145422867461,0.5727567872512263,0.6999536602773383,0.5758048551599616,0.6159113548965044,101.0333021557741,75.91318458227752,119.48908934594442,20.70018454300062,75.97266562648382,13.998833333333334,20.03241935483871,21.675,20.275166666666667,20.441333333333333,644.4155192845,587.8819705643999,620.6370782919,467.2051744063,1.107154,1.6267112903225807,1.8888853333333333,1.6512580000000001,1.7727246666666667,0.5989479211565766,0.511403686861651,0.5873168546686572,0.442767280783675
4452,N,X1,N,4.520074631460011,37.5,58.1,4.4,59.65,130.79,63.07,110.44,54.07,0.38801214560429625,0.6815456792095242,0.6395100947639083,0.52738503126781,0.411138381895914,23.144924485296272,89.13935938381367,40.333901676759695,58.24440285321693,22.23025230911207,8.520333333333333,13.381612903225806,18.019333333333332,20.485666666666667,18.5825,572.9864111748,648.0532688868,628.4128095902,606.8625142947,0.61722,0.9646074193548387,1.4286473333333334,1.6818633333333333,1.446314,0.9583314641660078,0.7300194760472587,0.5857099232218356,0.645244495992092
4180,N,NF,Y,1.168074631460011,31,54,15,86.16,51.98,73.38,36.44,183.39,0.4732479029221654,0.49276823651378177,0.5211248707469154,0.39683900547056034,0.6878526793715214,40.77503931577377,25.614092933986374,38.24014301540865,14.460813359347219,126.1453028699433,16.897166666666667,17.68516129032258,22.404666666666667,25.2015,27.588333333333335,605.9477053507,616.3428388167999,678.6236700077,507.3012023884,1.2839683333333332,1.325838064516129,1.7962539999999998,1.8743916666666667,2.5073713333333334,0.6612395010583964,0.5022994259611293,0.46514638059866587,0.315046708397805
5280,N,X2,N,4.820074631460011,21.7,37,41.3,51.8,84.58,134.42,169,85.31,0.4738842348330534,0.6489504239212095,0.6671529480587244,0.5190541600676458,0.5828702551506284,24.547203364352164,54.8882268552559,89.67869927805373,87.72015305143215,49.72466146690011,10.126166666666666,12.258548387096774,20.348666666666666,22.415,23.246333333333332,585.994743139,583.2961762662,637.1038597306,537.9122648242,0.5891803333333333,0.8910451612903225,1.5493926666666666,1.871005,2.051924,1.1951881358014311,0.5451293789056256,0.5217856214219849,0.4229996542351169
3728,N,NF,N,0.788771897243957,18,79,3,282.41,106.69999999999999,41.5,75.42999999999999,219.7,0.6587673270208471,0.4059923992152793,0.46037909665048427,0.42841200859631756,0.6321833225427438,186.04248082395745,43.3193889962703,19.105732510995097,32.31511780842023,138.8906759626408,18.210833333333333,20.269516129032258,25.041833333333333,24.980666666666664,20.375333333333334,698.322462418,587.0412851402999,577.3978765496,455.32580288699995,1.5263193333333334,1.652816129032258,2.254909,2.1729816666666664,1.6855696666666669,0.6384758890559344,0.41529494393328903,0.40705882970607266,0.4265956282197338
5104,Y,X1,Y,2.982017118740011,41.4,56.8,1.8,60.4,106.93,162.03,53.89,15.6,0.5188992437840246,0.6732579215878974,0.5875600042134782,0.33830526208256023,0.4070932875779556,31.34151432455509,71.99146955539388,95.20234748270987,18.23127057362917,6.350655286216107,10.319666666666667,13.574677419354838,17.714333333333332,24.7955,25.172,565.3919227276,632.5659169416999,659.6051177015,608.7658963194,0.6833813333333334,0.9843464516129032,1.3416013333333332,2.0902156666666665,2.086949,0.971872472158825,0.7227973588316752,0.4651396100147025,0.41848831251914465
5780,Y,NF,N,4.026662597743171,29,68,3,128.63,146.84,191.41,119.52,71.58,0.6549859053896959,0.6418989039801336,0.6435824621686991,0.65899904452764,0.404970993434362,84.25083701027658,94.25643506044283,123.18811908371069,78.76356580194353,28.98782371003163,9.889666666666667,14.541774193548386,21.883666666666667,22.916666666666664,21.824833333333334,644.2210196200999,603.5541535116,581.2407605871999,579.0787386533,0.868351,1.1059470967741936,1.8546966666666667,1.9897346666666667,1.8239946666666667,0.9790842238310776,0.514179218403044,0.4650147134091766,0.493153245868274
5445,N,X1,N,7.228083500949051,16.5,39,44.5,134.72,92.54,194.56,87.48,39.85,0.5447489608687799,0.6753418787697197,0.6760486944669953,0.42936474475275477,0.3896590216454034,73.38858000824203,62.49613746134987,131.5320339954986,37.56082787097099,15.527912012569326,12.133833333333333,18.716451612903224,21.4425,21.228,18.259,651.1130307837,587.7224812496,621.2991718503,536.755751694,0.928111,1.4737012903225808,1.7562436666666668,1.713284,1.3967566666666666,0.660602225020924,0.5100379883055723,0.5449207619431148,0.5841905078804794
4420,N,X1,N,3.410074631460011,17.2,67.3,15.5,18.84,51.92,49.73,66.10000000000001,122.62,0.6635366599618199,0.5690163950694785,0.5493225281586284,0.3979085077949741,0.562989809321009,12.501030673680686,29.543331232007326,27.317809325328586,26.301752365247793,69.03381041894212,6.654333333333334,21.07564516129032,25.405333333333335,26.496333333333332,23.940166666666666,610.76035111,593.4160360316,651.7885375679,533.1089839747,0.683914,1.6898922580645162,2.2247233333333334,1.968545,2.0645793333333335,0.5219456600409107,0.41061639586790466,0.4258881351933982,0.4009489642271405
4657,Y,X1,Y,1.820074631460011,15.2,70.6,14.2,106.47,113.64,155.68,104.04,54.5,0.6276266901336767,0.6842195010894719,0.6031298819537669,0.6599181893047221,0.32628208164523975,66.82341369853255,77.7547041038076,93.89526002256244,68.6578884152633,17.782373449665567,10.857666666666667,17.508225806451613,23.441333333333333,25.6245,23.917666666666666,629.2212868756,600.8663753195,551.3548597404999,581.669193878,0.868625,1.3480419354838709,2.0243403333333334,2.353621,2.0806363333333335,0.7057798688684728,0.4638434560767001,0.37861223063944605,0.4353334321982489
4518,N,X1,N,3.377500265526271,21,33.2,45.8,172.18,96.71,146.81,59.379999999999995,62.19,0.6922944942867952,0.6671014166398274,0.5976115248282539,0.7340520662718409,0.5937694512967067,119.1992660263004,64.5153780032377,87.73534796003595,43.58801169522191,36.926522176142186,9.3966666666666665,12.616612903225807,19.50583333333333,21.4835,19.797666666666668,590.8565928654,604.5405783996,578.0046716342999,567.9592156466999,0.7913763333333333,1.019261935483871,1.5650606666666667,1.8065486666666666,1.5882596666666666,1.1465804695880129,0.6016876104092076,0.5047264513759417,0.5544558861053139
2613,Y,X1,N,2.463952094006041,15,81,4,135.26,97.16,75.14,28.919999999999998,38.81,0.6217362797671545,0.5863630441943124,0.39356534253257225,0.3465354794039838,0.2995671416022104,84.09604920130532,56.97103337391939,29.572499837897478,10.021806064363211,11.626200765581785,13.009833333333333,20.018870967741936,22.5935,25.801000000000002,22.634166666666665,634.0145582535,607.0281220909,613.8236972802999,575.8483618652,1.053763,1.659846129032258,2.0180263333333333,2.2920306666666663,1.679172,0.5932095646403982,0.49796400163585486,0.4140163676517528,0.4552131455473569
3652,Y,X1,N,3.420074631460011,20.5,30.6,48.9,53.92,93.03,132.82,103.64999999999999,9.58,0.6465751840551726,0.6604628948161174,0.5764737871093287,0.5573841787705094,0.20344482139213202,34.8633339242549,61.4428631047434,76.56724840386104,57.772870129563294,1.9490013889366247,8.943833333333334,15.845161290322581,20.965333333333334,21.98966666666667,18.42716666666667,642.4418303638,604.3852792399,572.7914888411999,523.0515619688999,0.694577,1.1736829032258065,1.765681,1.8365393333333333,1.3865796666666668,0.8602303935893657,0.5496167455094905,0.4828367600763998,0.5513923513658914
3834,N,NF,N,0.895672132261096,19.7,54.7,25.6,94.97,93.38,58.74,78.87,91.92,0.47748260001765425,0.32836693932844896,0.2873603205475226,0.511543669003438,0.4451244518919777,45.346522523676626,30.66290479449056,16.879545228961476,40.34544917430115,40.91583961791059,11.5515,17.919193548387096,22.480833333333333,24.3715,27.1025,488.1750816462,596.1053053991,586.9266404217,634.7513573645999,0.8794973333333334,1.4700767741935483,1.861335,2.102882666666667,2.368403333333333,0.5315918810322887,0.48307714256691936,0.42654917526961095,0.39899155602074604
3738,N,X1,N,2.720074631460011,13,67,20,93.85,109.66000000000001,163.33,31.18,107.92,0.7303501877967443,0.657533197195377,0.7370286737893473,0.4852125229513419,0.6035175669546688,68.54336512472445,72.10509040444505,120.3788932900141,15.12892646562284,65.13161582574786,12.818666666666667,19.3,21.902666666666665,20.7555,19.624,661.8426536352,590.2169205723,624.410619385,458.1576841409,1.0226036666666667,1.5607745161290323,1.8379193333333332,1.6319653333333333,1.5281833333333334,0.6428771540013216,0.5002046149191266,0.5637031752650387,0.44811918260255534
2210,Y,NF,N,0.643599122452238,25,72,3,278.48,64.61,23.979999999999997,46.87,98.88,0.6531760429543955,0.5112859919761893,0.20883310481935985,0.39041761913111345,0.2813123349602539,181.89646444194005,33.03418794158159,5.007817853568248,18.298873808675285,27.816163680869902,17.010666666666665,24.44983870967742,27.147166666666667,26.848166666666668,23.777,639.0094156202999,601.0798975092999,546.2274875385,522.465640033,1.3188016666666666,2.1389290322580647,2.5151399999999997,2.4116706666666667,1.5677876666666666,0.44952757361528123,0.38086301383142274,0.351681557840319,0.3894534671028862
5150,N,X1,Y,4.810074631460011,12.4,45,42.6,101.22999999999999,189.2,185.58,68.7,222.35999999999999,0.49596721826170587,0.6663868733773337,0.44731244383094176,0.5350855232210084,0.7353329033903031,50.20676150463248,126.08039644299153,83.01224332614618,36.76037544528328,163.50862439786778,15.275166666666667,23.46709677419355,23.953666666666667,22.806333333333335,21.532,604.7755399222,602.5854090626999,604.8897928376,437.3775154,1.0824983333333333,1.9592809677419354,2.1570723333333337,1.8934623333333334,1.869316,0.4478654563103425,0.4554883793927441,0.4817170619684946,0.38369062864133907
5370,Y,X1,Y,5.107934961405891,12.8,49.2,38,122.49,61.2,29.97,169.87,67.27,0.49372171982210156,0.5101725105961521,0.4694643941528467,0.6660277822499575,0.3262032121749176,60.47597346100922,31.22255764848451,14.069847892760814,113.13813937080029,21.943690083006707,14.130333333333333,19.251774193548385,23.686,23.7855,20.869333333333334,673.1662278814,614.6004277692999,569.1845039906,571.0141592689,1.05549,1.4974274193548387,2.0484066666666667,2.075866,1.6695216666666668,0.6563034236719092,0.46621935716944507,0.4308437802476729,0.5134631088322367
6352,Y,X1,Y,5.107934961405891,12.8,49.2,38,122.49,61.2,29.97,169.87,67.27,0.49372171982210156,0.5101725105961521,0.4694643941528467,0.6660277822499575,0.3262032121749176,60.47597346100922,31.22255764848451,14.069847892760814,113.13813937080029,21.943690083006707,14.130333333333333,19.251774193548385,23.686,23.7855,20.869333333333334,673.1662278814,614.6004277692999,569.1845039906,571.0141592689,1.05549,1.4974274193548387,2.0484066666666667,2.075866,1.6695216666666668,0.6563034236719092,0.46621935716944507,0.4308437802476729,0.5134631088322367
3244,N,NF,N,6.071027209050951,32.5,63.2,4.3,66.99,155.84,145.17,32.65,114.33,0.49904583029558014,0.5806753795449305,0.42387784986118004,0.34125493121917927,0.4872032043513024,33.43108017150091,90.49245114828197,61.534347464347505,11.141973504306202,55.7019423534844,6.2043333333333335,10.145806451612904,17.742166666666666,24.420166666666667,23.704166666666666,561.8550981717,647.7573219249999,642.9755369674,562.7533035433,0.6827783333333333,0.8765006451612903,1.4286863333333333,2.1223216666666667,2.058207,1.6749057754337953,0.7388254239130477,0.4676501242686752,0.42743412949720544
4166,N,X1,N,5.420074631460011,12.2,53.2,34.6,103.5,205.48000000000002,191.68,64.46000000000001,34.35,0.6659633025507523,0.6266184440372324,0.5810828038105227,0.3068002180355425,0.3420451060169612,68.92720181400287,128.75755788077052,111.381951834401,19.776342054571074,11.749249391682618,10.462333333333333,19.066129032258065,22.025166666666667,26.79,23.334833333333332,612.7671013534999,583.675760253,595.4141231159999,591.3884213627999,0.8405446666666667,1.5230251612903225,1.9551076666666667,2.562163,1.8959566666666667,0.6083409887383265,0.4984268589034668,0.38694211373196324,0.45180993712140216
3805,N,X2,N,4.696090310501551,15.9,33.9,50.2,108.83,113.44,190.86,134.34,29.14,0.7265404156942722,0.6179907567144908,0.6516950692768554,0.5920241773594785,0.49852140318968324,79.06939344000764,70.10487144169183,124.38252092218063,79.53252798647235,14.52691368894737,8.308333333333334,16.42483870967742,20.269166666666667,23.012666666666668,18.5605,651.8950721735999,593.2249968515,570.9037532288,507.46538822179997,0.746626,1.298834193548387,1.7141496666666667,2.003801666666667,1.4443753333333333,0.8253021135269558,0.5676715569065608,0.4535883947068005,0.53961430249802
5136,N,X1,N,1.520074631460011,20,65,15,71.62,158.56,108.58,184.91,58.980000000000004,0.672019579327157,0.7742296570029474,0.5645327128149558,0.7175194671464958,0.5996627093700377,48.130042271410986,122.76185441438734,61.2969619574479,132.67652467005854,35.36810659864483,11.420166666666667,14.598548387096773,18.718,22.812,22.092333333333332,578.2775776070999,656.3810313808999,551.3768842175,546.6034274059999,0.8620613333333333,1.164466129032258,1.4810443333333332,2.0445573333333336,1.9067103333333335,0.8812991771124784,0.6956646949565766,0.4474577702891328,0.46037758727339023
5678,N,X2,N,4.820074631460011,21.7,37,41.3,51.8,84.58,134.42,169,85.31,0.4738842348330534,0.6489504239212095,0.6671529480587244,0.5190541600676458,0.5828702551506284,24.547203364352164,54.8882268552559,89.67869927805373,87.72015305143215,49.72466146690011,10.126166666666666,12.258548387096774,20.348666666666666,22.415,23.246333333333332,585.994743139,583.2961762662,637.1038597306,537.9122648242,0.5891803333333333,0.8910451612903225,1.5493926666666666,1.871005,2.051924,1.1951881358014311,0.5451293789056256,0.5217856214219849,0.4229996542351169
4329,N,NF,N,6.071027209050951,32.5,63.2,4.3,58.83,67.6,113.97,214.56,178.63,0.6815356972402574,0.4704182561181865,0.6447847504564328,0.6328023705272426,0.6326408881281916,40.09474506864434,31.800274113589403,73.48611800951964,135.7740766203252,113.00864184633888,7.4315,15.671612903225807,20.6005,20.931666666666665,22.247166666666665,659.5043478483,585.7460682706,591.5321629558,527.1705446364,0.762509,1.110131612903226,1.6622553333333332,1.7527693333333334,1.9562796666666666,0.8659627425345081,0.5384402133719368,0.5369555693251375,0.4423497426201292
